sample_idx,latency_ms
410,11.449875019025058
411,13.34270799998194
412,11.11758395563811
413,14.980209001805633
414,17.43712497409433
415,16.18908398086205
416,13.798333005979657
417,11.50529203005135
418,12.934333004523069
419,12.059792003128678
420,11.877666984219104
421,11.342332989443094
422,14.23920801607892
423,10.557208035606891
424,11.886749998666346
425,12.633041013032198
426,11.53741596499458
427,13.272957992739975
428,11.952915985602885
429,12.644667003769428
430,13.678417017217726
431,13.350333960261196
432,12.09762500366196
433,15.895374992396683
434,13.28833302250132
435,12.31274998281151
436,11.762542009819299
437,14.125667046755552
438,12.198165990412235
439,13.507916999515146
440,11.987291043624282
441,15.933957998640835
442,12.977874954231083
443,14.898458030074835
444,12.059792003128678
445,12.812291039153934
446,12.93745799921453
447,15.575375000480562
448,12.418499973136932
449,10.976083984132856
450,12.101125030312687
451,13.287082954775542
452,10.323458991479129
453,12.828166014514863
454,12.600624992046505
455,14.301167044322938
456,13.376666000112891
457,13.126583013217896
458,20.46545798657462
459,13.640541001223028
460,11.907708016224205
461,11.539541010279208
462,10.991374962031841
463,12.039124965667725
464,12.19129195669666
465,11.945458012633026
466,16.154083015862852
467,12.532083026599139
468,10.461208003107458
469,12.184499995782971
470,13.218167005106807
471,11.901249992661178
472,11.249708011746407
473,27.904832968488336
474,13.100915995892137
475,12.492291978560388
476,12.799209041986614
477,17.570166033692658
478,30.40187497390434
479,9.956333029549569
480,14.038249966688454
481,13.263417000416666
482,10.2080840151757
483,14.809041982516646
484,13.118083006702363
485,11.49016700219363
486,12.25333398906514
487,14.092500030528754
488,14.64387500891462
489,13.38416599901393
490,12.446624983567744
491,12.838875001762062
492,13.64104199456051
493,11.958999966736883
494,12.253416993189603
495,13.864083972293884
496,11.138667003251612
497,12.824792007450014
498,11.716208013240248
499,11.471708014141768
500,16.11958397552371
